region,firm_type,university_tier,education,english_cefr,english_value,experience_years,genai_adopted,productivity_index,monthly_salary_bdt,weekly_learning_hours
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,4.845928171996065,1,135.66879847762954,75057.02142722934,6.126073060100574
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,6.180929537593762,1,157.97440250357278,113063.96955510243,5.315309069734009
Chittagong,Local SME,T3 (Private),BSc,B2,3.0,2.1889037844907975,0,105.50333590531115,52329.35831253258,2.467671749818488
Sylhet,Outsourcing,T3 (Private),BSc,C1,4.0,3.918952504611642,1,121.4240941017791,57018.04453461833,3.475093577035138
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,9.030604755752503,1,119.71397249321427,65807.0674179699,7.732705058553274
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,4.995128403967697,0,107.62984723402211,57327.54705143939,2.87456922562628
Sylhet,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,5.387718572784912,1,145.56764064212533,36686.10565991892,6.028819942124295
Chittagong,MNC subsidiary,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,3.6005938861476334,1,133.3844720326685,38947.70438845979,2.1688269477862785
Dhaka,Outsourcing,T3 (Private),Diploma,A2,1.0,15.0,1,123.72672747063757,116860.45885277,5.8582592931166255
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,15.0,1,150.35549300957473,99887.46129722563,7.436031389431623
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,15.0,1,147.35418095647694,146591.12294320716,5.768550174616182
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,4.2231072416355016,0,118.18290556594793,49821.023568610595,5.0845736774382315
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,4.758306830688117,1,145.97611053721596,70718.5606605333,4.270991518124312
Dhaka,Outsourcing,T3 (Private),MSc,B2,3.0,6.477512198513432,1,161.74165747698822,68523.65203201561,3.7902883844177815
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,5.9329635767542035,0,103.92395032491324,49239.66508823814,4.457709885469789
Rajshahi,Local SME,T3 (Private),MSc,B2,3.0,9.931349917378192,1,159.7955336373285,48558.970956785255,4.15828825680394
Dhaka,Local SME,T3 (Private),MSc,B2,3.0,13.989412276450114,1,118.6824423580924,125274.08270762491,6.461447486271902
Sylhet,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,3.3841319702733115,1,148.61845432288598,51240.5164637761,7.203134996273583
Chittagong,Local SME,T3 (Private),BSc,B2,3.0,10.59199250276167,0,104.24492926130985,72158.25382376212,3.666646784119578
Dhaka,Outsourcing,Self-taught,BSc,A2,1.0,13.73732179350358,0,93.12276001832322,89744.1232399074,4.626861541674124
Dhaka,MNC subsidiary,Self-taught,BSc,B2,3.0,2.3609253605703344,1,143.55426611964594,77572.23400290706,6.901194111269269
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",PhD,B2,3.0,11.844576391606596,1,152.2711820159789,117199.28942409685,4.063436896481789
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",PhD,B2,3.0,2.551569699705409,1,129.68508969635906,33493.75537597302,6.4076500956986715
Dhaka,MNC subsidiary,Self-taught,MSc,C1,4.0,3.186884174531539,1,145.96844380819658,56225.63222147221,6.371599698797496
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,8.422365654390187,0,112.9760999075202,31770.300852325156,3.7350337329276795
Dhaka,MNC subsidiary,T3 (Private),BSc,B2,3.0,1.5380092581952245,1,142.84406795078473,54399.382386467354,3.8877956568048315
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,2.4522361818263825,1,151.11778027035368,67072.3644111093,4.749541881535091
Khulna,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,3.3503634777731426,0,106.8731844152459,54551.89478998463,3.8352995305501687
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,15.0,1,131.18605972661817,107733.85713172155,5.538571473680388
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,5.614584522770652,1,148.78758823556197,54608.99785986275,5.610546561839551
Dhaka,Freelancer,T3 (Private),BSc,B1,2.0,1.6355232458752496,0,99.65607760907595,45028.064102595556,1.7039614569647132
Dhaka,Local SME,Self-taught,Diploma,C1,4.0,1.8560898427578085,0,103.13290181756926,47328.78764300955,6.6452786110729924
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,3.995634181074133,1,111.0058472686498,49945.49579122807,5.38933698099632
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,6.527842074026344,0,106.56269644667009,58251.36648030576,5.506647584447539
Dhaka,Outsourcing,Self-taught,MSc,B2,3.0,8.676843021726315,1,119.37813672231684,73116.8185405095,4.351389793141276
Chittagong,Local SME,"T1 (BUET, DU, IUT)",MSc,B2,3.0,1.333948344542235,1,136.6382852453675,50832.33518062202,1.9613704205375195
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,3.786617254187912,0,120.84014274822246,71368.97334825977,2.443936566955843
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,B2,3.0,2.376667081102947,0,103.6634387722338,49324.275379103645,1.119739769937114
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",MSc,B1,2.0,2.656853225002307,0,116.84265318905004,54039.91827964676,4.292505320992445
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,10.88322450253472,1,138.03109627848,54385.0060509056,4.17963176149223
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",PhD,C1,4.0,5.607101513912603,0,106.71578374206581,53829.17743464219,3.375434201925051
Dhaka,Outsourcing,Self-taught,BSc,A2,1.0,7.787214014882778,0,107.06050264491819,82047.82092919936,4.889895375269686
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,3.29379747971952,1,118.64582541339661,63520.62093957484,4.384903841967637
Sylhet,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,15.0,1,130.24611442548243,123823.26159866594,4.056264219493429
Dhaka,MNC subsidiary,T3 (Private),PhD,A2,1.0,5.7316688025668014,0,103.04168473485745,55744.95166636926,5.830280546803811
Dhaka,Outsourcing,T3 (Private),BSc,C1,4.0,2.4466063992559346,1,107.01653820247846,54111.61893290289,6.717807376139931
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,7.761330387918188,0,138.7146023084511,36929.82148591578,5.280171991165404
Dhaka,Local SME,T3 (Private),BSc,C1,4.0,8.505905271272498,0,104.98108590346955,57815.694434492696,0.0
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,9.247783917190146,0,96.13037519041603,72068.54772818426,3.0926469911358025
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,5.150724161222157,1,140.18837917681603,87260.88055439568,5.6858180538324765
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,3.0239855282765897,0,126.1188994968266,43525.21772254523,4.45146090779154
Chittagong,Outsourcing,Self-taught,BSc,B2,3.0,4.639441772301607,0,97.71839453074651,37108.98013008917,3.755165091425116
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,5.519985278775446,1,142.2036755715315,56587.154084445654,5.0992020204640385
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,11.244516711086426,0,129.3588149093449,105645.86485941819,7.1354576700922685
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",Diploma,A2,1.0,0.8783062005127856,0,123.55668830610577,39710.07227557408,2.9447361576407745
Chittagong,Freelancer,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,6.349681400085975,1,139.60306566649584,45800.86768643355,1.2
Dhaka,MNC subsidiary,T3 (Private),Diploma,B1,2.0,9.320529064651511,0,134.29743423965954,104654.5665412584,6.030314531923139
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,9.268582350845039,0,119.24765812548391,133344.22837317237,5.380682021592685
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,4.968291317333823,0,120.69098844623298,78568.539606009,6.315766151848135
Sylhet,MNC subsidiary,"T1 (BUET, DU, IUT)",PhD,B2,3.0,1.8642875583739684,0,105.99047644001702,19592.028984043103,6.309063498171922
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,3.8742415098929035,1,135.65405770935095,36028.135861145776,6.95876009371434
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,7.177723845900221,1,133.23358147583417,51283.62689404185,3.1072574532624166
Chittagong,Local SME,Self-taught,MSc,B2,3.0,4.304054009535585,1,129.23156007529468,96168.26487421706,4.6623987755685405
Sylhet,Local SME,Self-taught,Diploma,B2,3.0,8.967835281960628,0,114.15362960431189,74098.21582909032,6.647275147735421
Chittagong,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,C1,4.0,4.144543677372518,1,124.7218927330105,58183.814643826,1.561694506598318
Dhaka,Freelancer,T3 (Private),MSc,B1,2.0,10.257331789407328,0,122.6143332704091,93092.1479550126,4.924907674949778
Dhaka,Local SME,T3 (Private),Diploma,A2,1.0,5.022954208410056,0,106.51115531010562,59546.173647173826,3.8550371358292015
Khulna,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,6.359867092297661,1,151.44717870250346,30251.372037582925,4.486594316622532
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,15.0,1,146.05342799118796,76155.4466099069,3.930141007091832
Dhaka,Outsourcing,Self-taught,MSc,C1,4.0,4.91232163716435,1,119.76832919650728,75473.5568469059,6.345511841030234
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,C1,4.0,2.872825431498753,0,113.96281136749361,88113.52195100968,3.4956151766510963
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",PhD,A2,1.0,2.286008894686348,1,128.09066307787512,49036.35098854859,4.102626197125652
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,4.182341027961602,1,151.24630312520574,55080.239089260176,6.171921185559325
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,8.342898731452353,0,113.67767567407529,76882.63940764255,1.9692117615937517
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,8.564102720895166,0,115.65701485526209,80626.73771677248,2.70884094957349
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,1.571270457724863,0,117.53759238935167,78323.66317019243,3.2283084529799777
Dhaka,Freelancer,T3 (Private),Diploma,B2,3.0,6.706416826398033,0,111.23754322573042,60602.3235658796,4.444664025442469
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,A2,1.0,5.639964690983908,1,132.44178452765777,73543.08770108623,4.114852625299345
Khulna,Outsourcing,T3 (Private),BSc,B2,3.0,7.276100991706346,0,121.8997178064306,55953.99839969116,2.5265090050540215
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,2.6478180060832965,1,147.39788035011892,71254.18319515421,3.351155147576785
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,1.0506731091025847,1,137.20532896198986,67339.24786842387,6.274169076971936
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,3.133494986207374,1,143.6925644602861,60224.48288481978,3.516494277967734
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,4.1886947699627965,0,90.55348185734141,59532.896192437496,3.0737026682536195
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,A2,1.0,7.510265110689293,0,127.23925637174362,74172.93568852414,3.345985497750482
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,5.666195425376843,1,149.90211293251798,68514.39500378416,6.120098875750803
Dhaka,Local SME,T3 (Private),MSc,B1,2.0,7.7263152676438,0,125.1852219777791,89563.03608901314,4.80875000790064
Rajshahi,Local SME,T3 (Private),BSc,B1,2.0,7.283099156118251,0,121.25660797859966,45079.38241053567,5.52215653999313
Chittagong,Local SME,T3 (Private),BSc,B1,2.0,1.8607608562858555,1,121.85914649383092,56763.769079656864,5.318942567207939
Dhaka,Outsourcing,Self-taught,BSc,C1,4.0,8.515869796892643,1,160.51429225582683,61548.55122282966,4.040421570992941
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,0.5886917682691672,1,144.22223844758093,66041.62079662317,2.146681027277313
Khulna,Local SME,Self-taught,BSc,B1,2.0,2.401009513569141,0,114.44861970570005,25342.096945241854,3.326666278283681
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,1.5862435328887727,1,129.77806131233532,60211.82475457115,6.735344312121758
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,4.500752184107501,1,159.61186584620222,33400.60388298867,4.757658001341144
Khulna,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,5.156947845191565,1,156.4203658045126,60096.97226855945,6.050960247506065
Chittagong,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,6.199792463415722,1,137.7119783796655,56636.8371720057,4.571203477891729
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,3.4733262131749703,1,131.10542076852911,33223.81000711131,7.398761457571085
Chittagong,MNC subsidiary,T3 (Private),BSc,B1,2.0,3.645924470030778,0,128.4694251468937,46935.76774721513,4.115133970599467
Dhaka,Local SME,"T1 (BUET, DU, IUT)",MSc,B2,3.0,3.233294393808791,1,124.88861061057021,33232.06128662572,6.6655920182463175
Chittagong,Freelancer,Self-taught,MSc,B1,2.0,7.851932041588147,0,111.90107279459426,47837.942514860784,5.197984445280625
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,C1,4.0,11.75106314730928,1,153.56137679568872,68512.50060793315,6.8061096634895435
Dhaka,MNC subsidiary,T3 (Private),BSc,C1,4.0,1.8968329694082944,1,127.36411977069947,69552.25650652587,5.189022984222095
Sylhet,Outsourcing,T3 (Private),MSc,B1,2.0,3.4051197328092515,1,119.90401061793145,48605.808656791676,4.371975122810773
Dhaka,MNC subsidiary,Self-taught,BSc,B2,3.0,4.77365612861146,1,145.7112806873736,55292.780206156734,6.762821495305143
Dhaka,Outsourcing,Self-taught,BSc,B2,3.0,7.00637693650565,1,151.82824209830898,63210.546914355386,4.887566768165021
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,10.211812375318548,0,110.35920502459257,67139.97832106588,5.331488193508296
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,1.5401458639059293,0,104.69727052958766,38594.18601079397,3.3161267438297872
Dhaka,Outsourcing,T3 (Private),Diploma,C1,4.0,1.7267054892312323,1,153.3394883945662,56777.10660066152,4.608201138497842
Chittagong,MNC subsidiary,Self-taught,Diploma,C1,4.0,4.867614650857062,1,161.8723037089289,49568.470056870014,3.124953224311801
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,A2,1.0,5.767048472730778,0,117.31548345121361,66166.57018819574,2.563022314949392
Dhaka,Local SME,T3 (Private),PhD,B1,2.0,0.9427536573326443,1,126.00485406984555,39009.294834888016,5.847660595767639
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,A2,1.0,0.9965164085766773,1,105.92911973519777,73985.68325539852,6.246203449692587
Khulna,Freelancer,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,7.249802089026929,1,130.82426631679775,44492.93914991339,5.962108628235003
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,1.4363531186180658,1,132.33508292074356,51331.432697075965,5.511586791824501
Sylhet,Local SME,T3 (Private),MSc,B1,2.0,2.3833162137965713,1,154.94532969163413,66913.35480568872,5.519789505803452
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,5.7069314247364336,1,141.01287206169164,51410.58625796372,7.086303890532773
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,4.240673291255916,1,120.17749994645995,64678.511880780716,5.090781724101409
Rajshahi,MNC subsidiary,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,0.38871449584816875,1,129.55627187713114,41344.12605920399,3.8992187200832804
Sylhet,Local SME,Self-taught,PhD,C1,4.0,5.440940300868523,1,148.34905067519094,71690.01218725088,6.127605599510632
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,3.712606710358229,0,125.93805797756767,98200.76678739405,1.839729419358414
Dhaka,Local SME,T3 (Private),MSc,B2,3.0,1.1165856991412877,0,101.28706249112477,69981.0574970425,5.0170727404848865
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,7.464059133891486,1,151.4200446263627,68313.22532242231,4.816349898414878
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,15.0,1,143.5447947162635,118726.0140787956,3.2262772258993104
Sylhet,Local SME,Self-taught,Diploma,B1,2.0,1.6390117065589351,0,112.59689089922236,46149.48366333381,0.9698973573728482
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,13.745582365973693,1,144.2124494178573,72388.70489892665,5.636947989674942
Chittagong,MNC subsidiary,T3 (Private),Diploma,B2,3.0,5.3928899353403,0,110.87306850324568,43176.252636637204,5.3544376863771115
Dhaka,MNC subsidiary,T3 (Private),PhD,B2,3.0,5.88341587364938,0,111.04500152413036,72370.35898589646,1.5422167016244912
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,2.5367628097337898,1,150.19251366694095,61159.6620517325,5.621157353603424
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,1.4151460388910244,0,89.71673006482685,51756.88578370688,4.921954889161879
Dhaka,Outsourcing,Self-taught,BSc,C1,4.0,4.636754230994856,1,135.80264819571673,69362.58915283815,2.1519569470693267
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,3.349236052128151,1,122.8776981749024,51763.981806073905,5.200990444968069
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,1.4276284713642289,0,129.8927371104001,28760.056282849608,3.072600523972131
Dhaka,Freelancer,T3 (Private),MSc,B1,2.0,4.764953438937038,0,110.79195725632287,49456.530632733055,7.646119878414547
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,9.689527351030158,0,102.15693764462046,74242.90425580203,3.1236928204285763
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,3.814703456075119,0,129.1726957400698,56387.22655005599,5.762159097442192
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,5.772506598037341,1,117.4255300085092,39857.481894034776,6.998730867720262
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,7.361333914678443,0,127.2470916040114,71973.462910373,3.966538857835691
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B2,3.0,1.4561176507220246,1,145.5799797321627,39972.2878800964,1.5426175252422838
Dhaka,Outsourcing,T3 (Private),BSc,C1,4.0,4.351480833922273,0,101.86197725438181,87979.34483435204,6.462531528287542
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,3.6199037536747514,0,112.19636515089674,39939.333830974596,5.831262084207603
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",PhD,B2,3.0,0.27075441711961323,0,109.32839653256345,53417.87728976798,6.469134595160125
Chittagong,Freelancer,T3 (Private),BSc,B2,3.0,2.518314178228263,1,123.85242427443161,85961.14837484785,5.9314354620292535
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",MSc,B2,3.0,13.771352886823827,1,179.68567980723898,104922.86315859873,6.759411790921806
Khulna,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,8.688080634036186,0,134.04933707637656,84793.27917772823,4.602322434762573
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,5.578912262833047,0,114.70267508528887,80412.22341961076,3.2807197861695956
Rajshahi,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,1.645787405061185,1,132.04747277834298,36576.78360950836,2.855184705419621
Khulna,Outsourcing,T3 (Private),BSc,B1,2.0,1.5393304615142058,0,112.01051652755052,42002.68132116192,6.264209844005258
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.148391393687537,0,94.86995823068686,39527.51740158703,2.7069960861303395
Chittagong,Outsourcing,T3 (Private),BSc,A2,1.0,1.4770005818615646,0,112.6599751471796,30362.860486787784,3.7247367296935137
Sylhet,Freelancer,T3 (Private),BSc,B2,3.0,2.126680403747995,0,118.03065940417322,29565.984463261066,4.167418813962534
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,12.314534875450532,1,138.29040121028186,102150.34767038097,5.484821757328422
Dhaka,MNC subsidiary,T3 (Private),BSc,B1,2.0,2.432259438608991,1,109.85474161815957,92017.88752260256,6.903041297899099
Chittagong,Freelancer,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,1.6830029487455487,0,91.32151157514105,33694.06320897395,4.454731040481181
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,7.780591168433083,0,124.27301183338005,66344.6781436028,3.909880537426499
Khulna,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,5.813860307087301,1,141.69052786523156,54309.47789399753,6.8579954307421005
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,12.029469232161391,1,122.87714394785031,45981.01469557973,4.004934659591544
Chittagong,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,9.594205161830589,1,166.78055380593676,103854.13267730367,4.095183586171021
Dhaka,Outsourcing,Self-taught,BSc,B1,2.0,7.465145124832901,0,113.44410887387818,58703.503471582575,0.568624737236963
Dhaka,MNC subsidiary,Self-taught,BSc,B1,2.0,4.627369599328808,0,132.35745633426424,54815.709550420106,3.6118251349950965
Sylhet,Outsourcing,Self-taught,BSc,B2,3.0,10.954271797966635,1,139.65261249955094,41296.89517157955,4.666322767049054
Dhaka,Freelancer,T3 (Private),BSc,B1,2.0,3.9856130000930894,1,129.3714040795546,75215.9399560143,2.3894187742098953
Dhaka,Local SME,Self-taught,Diploma,C1,4.0,7.964212877502269,1,150.67198662240088,67072.44773652153,4.761728024925721
Sylhet,Local SME,T3 (Private),BSc,B1,2.0,2.5459574639295,0,122.15867647410154,27326.055865532642,2.5836599801408187
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,1.9276330330656641,0,102.68507045378433,39486.10395874451,7.075014129668795
Chittagong,Local SME,T3 (Private),BSc,B1,2.0,6.981740869662589,1,142.73681784043296,51293.41176604169,6.206664598425489
Chittagong,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,C1,4.0,4.300796494769317,1,146.93762690747485,36099.24121014777,4.0151838491933844
Dhaka,Local SME,Self-taught,Diploma,B2,3.0,3.2504056789952833,1,147.4405278275019,68837.63837411544,4.9541440628055735
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,6.022558984850187,1,146.21869554098555,74402.73819537739,6.85242867777082
Khulna,Freelancer,T3 (Private),BSc,C1,4.0,3.6039687988673914,1,138.90410588889617,48218.42010599054,7.867468709872078
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,4.442619194055865,1,167.26561539270267,62336.57383729704,6.438272811433313
Sylhet,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,1.9589097138735632,0,114.28252555832887,42433.46983035014,3.6847313947743623
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,C1,4.0,1.8784830749295232,1,132.86769245909633,78263.97864959064,4.891640479332034
Dhaka,Outsourcing,Self-taught,Diploma,B2,3.0,1.2354366951130482,1,114.95002786061893,46043.5714420252,4.866134077658498
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,2.2330582478242333,1,114.9113267723213,46923.58691274362,5.423426911691284
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,2.425306101072779,0,129.0335234894713,51046.7048934341,1.4500510654480343
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,3.452243078550034,0,122.10366103241002,87353.95247642763,4.029204700157422
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,0.683466493060767,0,121.7064300893881,59982.74063788084,0.0
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,3.311833996501754,0,130.1646562670203,74762.08257128108,5.2928213986224755
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,C1,4.0,2.037812306737765,1,141.37508756779036,70630.00312167965,7.38719740492295
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,1.2631809951562267,0,99.39561446929068,64757.678805883326,5.645598064199731
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,6.1859205269233115,0,115.7347803102889,50482.80355079512,2.8532594283849955
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,1.6551616436373584,0,89.86082986361377,46847.599469521076,3.334521053990014
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,3.64966123712996,1,132.9443379163454,55250.550258168005,5.236364283717401
Dhaka,Freelancer,T3 (Private),BSc,B2,3.0,6.468343512122675,1,145.24387199921543,50234.77576534149,6.482531816718733
Dhaka,Local SME,Self-taught,BSc,B2,3.0,1.95890396348779,1,155.1899594188539,40056.61029060077,3.7261890029700595
Khulna,Freelancer,T3 (Private),BSc,B1,2.0,3.182024692845575,0,121.41732561533381,52111.59153633823,3.6409427729469876
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,5.384549577743252,1,134.75864387407418,41701.81382898469,6.666267783536159
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,7.106624188554724,0,103.48037211618879,73787.09465805268,4.660952230773593
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,6.23650891729755,1,129.0410624320194,80013.12029872774,7.716010138755203
Dhaka,Local SME,T3 (Private),PhD,A2,1.0,7.479256722717493,0,114.82569320982125,73088.20267242711,6.318485533546796
Dhaka,Outsourcing,T3 (Private),PhD,B2,3.0,1.6855701364660656,0,121.46169435167282,44676.062028388085,6.929613587408963
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,7.526377780457464,1,147.94675958452328,69399.68377820181,6.506001870744618
Chittagong,Local SME,Self-taught,MSc,B1,2.0,4.598592611626567,0,115.63834249756226,62184.07319135377,2.8133174748071643
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,7.8207174128362045,1,143.21171923075886,66037.61174759499,8.283643220305276
Dhaka,Local SME,T3 (Private),BSc,A2,1.0,3.638325150647726,1,125.08720956931073,51737.674521325185,2.6219808747208457
Rajshahi,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,1.9690614291702915,1,143.22216303387492,36558.82140880321,4.9408852609568275
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,4.827026034074075,0,131.8407108995545,57088.69891947686,1.6590216064933818
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",PhD,A2,1.0,3.2541366284528523,1,132.7554673876437,32901.00731519519,6.630281151256241
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,7.177685541767746,1,135.63813925954827,111009.83678446786,5.68482113308189
